scenario,strategy,metric,n,mean,std,ci95_low,ci95_high
error50,C,primary_success_rate,5,0.07833333333333334,0.048088460154178364,0.018623623630833717,0.13804304303583295
error50,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
error50,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
error50,C,fallback_accuracy,0,,,,
error50,C,fallback_macro_f1,0,,,,
error50,C,fallback_precision,0,,,,
error50,C,fallback_recall,0,,,,
error50,C,human_review_rate,5,0.0,0.0,0.0,0.0
error50,C,p50,5,0.0,0.0,0.0,0.0
error50,C,p95,5,0.034230000011738905,0.006620857189294889,0.026009120002542862,0.042450880020934945
error50,C,p99,5,0.042859999995562004,0.006235924143343292,0.03511707749124297,0.050602922499881034
error50,C,success_p95,5,0.037290000002830906,0.007498199776680826,0.027979755288786802,0.04660024471687501
error50,C,scheduler_lag_p95,5,0.01528333335517237,0.0010334677251991275,0.01400011368748707,0.016566553022857672
error50,C,recovery_seconds,0,,,,
error50,C,retry_count,5,0.0,0.0,0.0,0.0
error50,C,rejected_count,5,97.4,7.63544366752843,87.91934448771703,106.88065551228298
error50,C,circuit_open_seconds,5,3.2690000000060535,0.250840586827782,2.9575402740536907,3.5804597259584163
error50,C,requests_during_outage,5,0.0,0.0,0.0,0.0
error50,C,primary_calls,5,22.6,7.635443667528429,13.11934448771702,32.08065551228298
error50,C,estimated_cost_per_request,5,0.00018833333333333332,6.362869722940359e-05,0.00010932787073097515,0.0002673387959356915
error50,D,success_rate,5,0.8416666666666666,0.008333333333333304,0.8313194666816353,0.8520138666516979
error50,D,primary_success_rate,5,0.07166666666666667,0.04587119648174294,0.01471005344075519,0.12862327989257816
error50,D,fallback_usage_rate,5,0.9283333333333333,0.04587119648174297,0.8713767201074218,0.9852899465592448
error50,D,fallback_success_rate,5,0.77,0.042736271349860314,0.7169359104474113,0.8230640895525887
error50,D,fallback_accuracy,5,0.8292553488596998,0.009439932234915096,0.8175341248581225,0.840976572861277
error50,D,fallback_macro_f1,5,0.9017956298763267,0.007230941380132103,0.8928172302914947,0.9107740294611586
error50,D,fallback_precision,5,1.0,0.0,1.0,1.0
error50,D,fallback_recall,5,0.8289580721469267,0.010977850853670887,0.8153272699642731,0.8425888743295804
error50,D,human_review_rate,5,0.15833333333333333,0.008333333333333331,0.14798613334830193,0.16868053331836472
error50,D,p50,5,0.0,0.0,0.0,0.0
error50,D,p95,5,0.0348100000055271,0.006283351014556454,0.02700818926267524,0.042611810748378956
error50,D,p99,5,0.046962000011757335,8.497058021752218e-05,0.04685649510139475,0.04706750492211992
error50,D,success_p95,5,0.0347900000057413,0.006266617905572599,0.02700896616189271,0.042571033849589886
error50,D,scheduler_lag_p95,5,0.0147333333486066,0.0003651483592574398,0.014279941776913462,0.015186724920299738
error50,D,recovery_seconds,0,,,,
error50,D,retry_count,5,0.0,0.0,0.0,0.0
error50,D,rejected_count,5,98.8,7.362064927722384,89.65878902680849,107.9412109731915
error50,D,circuit_open_seconds,5,3.3094000000040977,0.24916520623479216,3.00002053381734,3.6187794661908557
error50,D,requests_during_outage,5,0.0,0.0,0.0,0.0
error50,D,primary_calls,5,21.2,7.362064927722384,12.0587890268085,30.3412109731915
error50,D,estimated_cost_per_request,5,0.0001766666666666667,6.13505410643532e-05,0.00010048990855673753,0.00025284342477659583
irrelevant,A,success_rate,5,0.8766666666666666,0.02074983266331457,0.8509023464798763,0.9024309868534569
irrelevant,A,primary_success_rate,5,0.8766666666666666,0.02074983266331457,0.8509023464798763,0.9024309868534569
irrelevant,A,fallback_usage_rate,5,0.0,0.0,0.0,0.0
irrelevant,A,fallback_success_rate,5,0.0,0.0,0.0,0.0
irrelevant,A,fallback_accuracy,0,,,,
irrelevant,A,fallback_macro_f1,0,,,,
irrelevant,A,fallback_precision,0,,,,
irrelevant,A,fallback_recall,0,,,,
irrelevant,A,human_review_rate,5,0.0,0.0,0.0,0.0
irrelevant,A,p50,5,0.031000000017229003,0.0,0.031000000017229003,0.031000000017229003
irrelevant,A,p95,5,0.044140000006009164,0.006395154415488064,0.036199367005343784,0.052080633006674544
irrelevant,A,p99,5,0.04700000001466821,1.3015706240570831e-11,0.046999999998507076,0.047000000030829346
irrelevant,A,success_p95,5,0.045680000004940435,0.0029516097309011703,0.04201509246533255,0.04934490754454832
irrelevant,A,scheduler_lag_p95,5,0.014350000011268571,0.0009937303491522147,0.013116120812803807,0.015583879209733335
irrelevant,A,recovery_seconds,0,,,,
irrelevant,A,retry_count,5,0.0,0.0,0.0,0.0
irrelevant,A,rejected_count,5,0.0,0.0,0.0,0.0
irrelevant,A,circuit_open_seconds,5,0.0,0.0,0.0,0.0
irrelevant,A,requests_during_outage,5,0.0,0.0,0.0,0.0
irrelevant,A,primary_calls,5,120.0,0.0,120.0,120.0
irrelevant,A,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
irrelevant,B,success_rate,5,0.875,0.02124591463996995,0.848619712682639,0.901380287317361
irrelevant,B,primary_success_rate,5,0.875,0.02124591463996995,0.848619712682639,0.901380287317361
irrelevant,B,fallback_usage_rate,5,0.0,0.0,0.0,0.0
irrelevant,B,fallback_success_rate,5,0.0,0.0,0.0,0.0
irrelevant,B,fallback_accuracy,0,,,,
irrelevant,B,fallback_macro_f1,0,,,,
irrelevant,B,fallback_precision,0,,,,
irrelevant,B,fallback_recall,0,,,,
irrelevant,B,human_review_rate,5,0.0,0.0,0.0,0.0
irrelevant,B,p50,5,0.0310000000114082,1.3015704688985713e-11,0.03099999999524707,0.031000000027569332
irrelevant,B,p95,5,0.03800000000628621,0.008215838362258717,0.027798689296808163,0.04820131071576425
irrelevant,B,p99,5,0.04339200000703548,0.006482096113401239,0.035343414630128606,0.05144058538394236
irrelevant,B,success_p95,5,0.038000000000465405,0.008215838354288258,0.027798689300883993,0.048201310700046816
irrelevant,B,scheduler_lag_p95,5,0.014600000007776202,0.0007226494545697644,0.013702712196715337,0.015497287818837066
irrelevant,B,recovery_seconds,0,,,,
irrelevant,B,retry_count,5,0.0,0.0,0.0,0.0
irrelevant,B,rejected_count,5,0.0,0.0,0.0,0.0
irrelevant,B,circuit_open_seconds,5,0.0,0.0,0.0,0.0
irrelevant,B,requests_during_outage,5,0.0,0.0,0.0,0.0
irrelevant,B,primary_calls,5,120.0,0.0,120.0,120.0
irrelevant,B,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
irrelevant,C,success_rate,5,0.6633333333333333,0.03364438206364389,0.6215583153830941,0.7051083512835725
irrelevant,C,primary_success_rate,5,0.6633333333333333,0.03364438206364389,0.6215583153830941,0.7051083512835725
irrelevant,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
irrelevant,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
irrelevant,C,fallback_accuracy,0,,,,
irrelevant,C,fallback_macro_f1,0,,,,
irrelevant,C,fallback_precision,0,,,,
irrelevant,C,fallback_recall,0,,,,
irrelevant,C,human_review_rate,5,0.0,0.0,0.0,0.0
irrelevant,C,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
irrelevant,C,p95,5,0.04361000001023031,0.00650849445233082,0.035528636766262195,0.05169136325419843
irrelevant,C,p99,5,0.047000000013562256,1.2626576713395748e-11,0.04699999999788429,0.04700000002924022
irrelevant,C,success_p95,5,0.041000000009080204,0.008215838364915538,0.03079868929630328,0.05120131072185713
irrelevant,C,scheduler_lag_p95,5,0.014333333350562399,1.5940917565382687e-11,0.014333333330769134,0.014333333370355663
irrelevant,C,recovery_seconds,0,,,,
irrelevant,C,retry_count,5,0.0,0.0,0.0,0.0
irrelevant,C,rejected_count,5,30.4,0.5477225575051661,29.71991261934174,31.080087380658256
irrelevant,C,circuit_open_seconds,5,1.009200000000419,0.00840832920428944,0.9987596803424076,1.0196403196584307
irrelevant,C,requests_during_outage,5,0.0,0.0,0.0,0.0
irrelevant,C,primary_calls,5,89.6,0.5477225575051661,88.91991261934174,90.28008738065824
irrelevant,C,estimated_cost_per_request,5,0.0007466666666666666,4.564354645876416e-06,0.0007409992718278478,0.0007523340615054855
irrelevant,D,success_rate,5,0.9416666666666667,0.015590239111558109,0.9223088280384567,0.9610245052948766
irrelevant,D,primary_success_rate,5,0.665,0.03555121501283587,0.6208573362261605,0.7091426637738396
irrelevant,D,fallback_usage_rate,5,0.33499999999999996,0.03555121501283592,0.29085733622616033,0.3791426637738396
irrelevant,D,fallback_success_rate,5,0.2766666666666667,0.025276251480171832,0.24528205519419272,0.30805127813914074
irrelevant,D,fallback_accuracy,5,0.8272534464475079,0.032956363228299264,0.7863327167152022,0.8681741761798135
irrelevant,D,fallback_macro_f1,5,0.8971104668751726,0.019786390590890546,0.8725424180240661,0.9216785157262791
irrelevant,D,fallback_precision,5,1.0,0.0,1.0,1.0
irrelevant,D,fallback_recall,5,0.8231196581196581,0.029628670815080305,0.7863308042539423,0.859908511985374
irrelevant,D,human_review_rate,5,0.058333333333333334,0.015590239111558088,0.03897549470512338,0.07769117196154329
irrelevant,D,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
irrelevant,D,p95,5,0.041000000009080204,0.008215838364915538,0.03079868929630328,0.05120131072185713
irrelevant,D,p99,5,0.041000000009080204,0.008215838364915538,0.03079868929630328,0.05120131072185713
irrelevant,D,success_p95,5,0.041000000009080204,0.008215838364915538,0.03079868929630328,0.05120131072185713
irrelevant,D,scheduler_lag_p95,5,0.014533333348420403,0.0006497862966293183,0.013726517097369625,0.01534014959947118
irrelevant,D,recovery_seconds,0,,,,
irrelevant,D,retry_count,5,0.0,0.0,0.0,0.0
irrelevant,D,rejected_count,5,30.0,0.0,30.0,30.0
irrelevant,D,circuit_open_seconds,5,1.0059999999939464,0.008215838354288263,0.995798689294365,1.016201310693528
irrelevant,D,requests_during_outage,5,0.0,0.0,0.0,0.0
irrelevant,D,primary_calls,5,90.0,0.0,90.0,90.0
irrelevant,D,estimated_cost_per_request,5,0.00075,0.0,0.00075,0.00075
latency,A,success_rate,5,0.6516666666666666,0.0037267799624996364,0.6470392581580037,0.6562940751753296
latency,A,primary_success_rate,5,0.6516666666666666,0.0037267799624996364,0.6470392581580037,0.6562940751753296
latency,A,fallback_usage_rate,5,0.0,0.0,0.0,0.0
latency,A,fallback_success_rate,5,0.0,0.0,0.0,0.0
latency,A,fallback_accuracy,0,,,,
latency,A,fallback_macro_f1,0,,,,
latency,A,fallback_precision,0,,,,
latency,A,fallback_recall,0,,,,
latency,A,human_review_rate,5,0.0,0.0,0.0,0.0
latency,A,p50,5,0.031800000008661,0.0004472135907102997,0.031244710993568584,0.03235528902375341
latency,A,p95,5,0.31260999999882133,0.0005343219945725629,0.31194655161471213,0.31327344838293053
latency,A,p99,5,0.312999999994644,0.0,0.312999999994644,0.312999999994644
latency,A,success_p95,5,0.03800000000628621,0.008215838362258717,0.027798689296808163,0.04820131071576425
latency,A,scheduler_lag_p95,5,0.015303333349253979,0.0007110633631794376,0.014420431570752382,0.016186235127755577
latency,A,recovery_seconds,0,,,,
latency,A,retry_count,5,0.0,0.0,0.0,0.0
latency,A,rejected_count,5,0.0,0.0,0.0,0.0
latency,A,circuit_open_seconds,5,0.0,0.0,0.0,0.0
latency,A,requests_during_outage,5,0.0,0.0,0.0,0.0
latency,A,primary_calls,5,120.0,0.0,120.0,120.0
latency,A,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
latency,B,success_rate,5,0.825,0.00833333333333336,0.8146528000149685,0.8353471999850314
latency,B,primary_success_rate,5,0.825,0.00833333333333336,0.8146528000149685,0.8353471999850314
latency,B,fallback_usage_rate,5,0.0,0.0,0.0,0.0
latency,B,fallback_success_rate,5,0.0,0.0,0.0,0.0
latency,B,fallback_accuracy,0,,,,
latency,B,fallback_macro_f1,0,,,,
latency,B,fallback_precision,0,,,,
latency,B,fallback_recall,0,,,,
latency,B,human_review_rate,5,0.0,0.0,0.0,0.0
latency,B,p50,5,0.032000000006519,0.0,0.032000000006519,0.032000000006519
latency,B,p95,5,1.0098599999980067,0.013764692146414627,0.9927688773134455,1.0269511226825678
latency,B,p99,5,1.0531120000008376,0.017174085702571312,1.0317875560818888,1.0744364439197864
latency,B,success_p95,5,0.7196299999937761,0.01162258577392186,0.7051986536722621,0.7340613463152901
latency,B,scheduler_lag_p95,5,0.0149333333464646,0.0011155467065050756,0.013548199162682465,0.016318467530246735
latency,B,recovery_seconds,0,,,,
latency,B,retry_count,5,73.0,2.1213203435596424,70.36603290074474,75.63396709925526
latency,B,rejected_count,5,0.0,0.0,0.0,0.0
latency,B,circuit_open_seconds,5,0.0,0.0,0.0,0.0
latency,B,requests_during_outage,5,0.0,0.0,0.0,0.0
latency,B,primary_calls,5,193.0,2.1213203435596424,190.36603290074476,195.63396709925524
latency,B,estimated_cost_per_request,5,0.0016083333333333336,1.767766952966376e-05,0.0015863836075062064,0.0016302830591604608
latency,C,success_rate,5,0.6283333333333333,0.0045643546458763685,0.6226659384945145,0.6340007281721521
latency,C,primary_success_rate,5,0.6283333333333333,0.0045643546458763685,0.6226659384945145,0.6340007281721521
latency,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
latency,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
latency,C,fallback_accuracy,0,,,,
latency,C,fallback_macro_f1,0,,,,
latency,C,fallback_precision,0,,,,
latency,C,fallback_recall,0,,,,
latency,C,human_review_rate,5,0.0,0.0,0.0,0.0
latency,C,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
latency,C,p95,5,0.30601000000548073,0.008224992400795201,0.2957973230559138,0.3162226769550477
latency,C,p99,5,0.31465999999962446,0.006096453889099793,0.3070902526888199,0.322229747310429
latency,C,success_p95,5,0.038000000000465405,0.008215838354288258,0.027798689300883993,0.048201310700046816
latency,C,scheduler_lag_p95,5,0.015150000014633022,0.0008341662556180905,0.014114245806515598,0.016185754222750447
latency,C,recovery_seconds,0,,,,
latency,C,retry_count,5,0.0,0.0,0.0,0.0
latency,C,rejected_count,5,30.6,0.5477225575051661,29.919912619341744,31.28008738065826
latency,C,circuit_open_seconds,5,1.0192000000039116,0.013386560427272409,1.0025783898615883,1.035821610146235
latency,C,requests_during_outage,5,0.0,0.0,0.0,0.0
latency,C,primary_calls,5,89.4,0.5477225575051661,88.71991261934176,90.08008738065826
latency,C,estimated_cost_per_request,5,0.000745,4.564354645876416e-06,0.0007393326051611811,0.0007506673948388189
latency,D,success_rate,5,0.9383333333333332,0.0045643546458763685,0.9326659384945144,0.9440007281721521
latency,D,primary_success_rate,5,0.6266666666666667,0.0037267799624996364,0.6220392581580038,0.6312940751753296
latency,D,fallback_usage_rate,5,0.37333333333333335,0.003726779962499661,0.36870592482467035,0.37796074184199635
latency,D,fallback_success_rate,5,0.31166666666666665,0.007453559924999294,0.30241184964934065,0.32092148368399265
latency,D,fallback_accuracy,5,0.8347474747474747,0.01335474253013204,0.818165371742529,0.8513295777524204
latency,D,fallback_macro_f1,5,0.9087912087912088,0.009098985426023528,0.8974933261675346,0.9200890914148829
latency,D,fallback_precision,5,1.0,0.0,1.0,1.0
latency,D,fallback_recall,5,0.8398412698412698,0.01409037525153782,0.822345758170254,0.8573367815122857
latency,D,human_review_rate,5,0.06166666666666667,0.004564354645876383,0.05599927182784786,0.06733406150548547
latency,D,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
latency,D,p95,5,0.30299999999755517,0.008215838369697805,0.2927986892788403,0.31320131071627005
latency,D,p99,5,0.31202999999950354,0.0016671832473590575,0.3099599185828493,0.31410008141615775
latency,D,success_p95,5,0.3029999999969731,0.008215838370229179,0.2927986892775984,0.31320131071634777
latency,D,scheduler_lag_p95,5,0.0155333333516802,0.0004472135915779692,0.014978044335510433,0.01608862236784997
latency,D,recovery_seconds,0,,,,
latency,D,retry_count,5,0.0,0.0,0.0,0.0
latency,D,rejected_count,5,30.4,0.5477225575051661,29.71991261934174,31.080087380658256
latency,D,circuit_open_seconds,5,1.0155999999959022,0.01132695899450467,1.0015357228032955,1.029664277188509
latency,D,requests_during_outage,5,0.0,0.0,0.0,0.0
latency,D,primary_calls,5,89.6,0.5477225575051661,88.91991261934174,90.28008738065824
latency,D,estimated_cost_per_request,5,0.0007466666666666666,4.564354645876416e-06,0.0007409992718278478,0.0007523340615054855
malformed,A,success_rate,5,0.875,0.02124591463996995,0.848619712682639,0.901380287317361
malformed,A,primary_success_rate,5,0.875,0.02124591463996995,0.848619712682639,0.901380287317361
malformed,A,fallback_usage_rate,5,0.0,0.0,0.0,0.0
malformed,A,fallback_success_rate,5,0.0,0.0,0.0,0.0
malformed,A,fallback_accuracy,0,,,,
malformed,A,fallback_macro_f1,0,,,,
malformed,A,fallback_precision,0,,,,
malformed,A,fallback_recall,0,,,,
malformed,A,human_review_rate,5,0.0,0.0,0.0,0.0
malformed,A,p50,5,0.0310000000114082,1.3015704688985713e-11,0.03099999999524707,0.031000000027569332
malformed,A,p95,5,0.041000000009080204,0.008215838364915538,0.03079868929630328,0.05120131072185713
malformed,A,p99,5,0.041000000014901006,0.008215838370229179,0.03079868929552633,0.05120131073427568
malformed,A,success_p95,5,0.0409800000092944,0.00819768260195971,0.03080123265373965,0.05115876736484915
malformed,A,scheduler_lag_p95,5,0.014333333350562399,1.5940917565382687e-11,0.014333333330769134,0.014333333370355663
malformed,A,recovery_seconds,0,,,,
malformed,A,retry_count,5,0.0,0.0,0.0,0.0
malformed,A,rejected_count,5,0.0,0.0,0.0,0.0
malformed,A,circuit_open_seconds,5,0.0,0.0,0.0,0.0
malformed,A,requests_during_outage,5,0.0,0.0,0.0,0.0
malformed,A,primary_calls,5,120.0,0.0,120.0,120.0
malformed,A,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
malformed,B,success_rate,5,0.875,0.02124591463996995,0.848619712682639,0.901380287317361
malformed,B,primary_success_rate,5,0.875,0.02124591463996995,0.848619712682639,0.901380287317361
malformed,B,fallback_usage_rate,5,0.0,0.0,0.0,0.0
malformed,B,fallback_success_rate,5,0.0,0.0,0.0,0.0
malformed,B,fallback_accuracy,0,,,,
malformed,B,fallback_macro_f1,0,,,,
malformed,B,fallback_precision,0,,,,
malformed,B,fallback_recall,0,,,,
malformed,B,human_review_rate,5,0.0,0.0,0.0,0.0
malformed,B,p50,5,0.031000000017229003,0.0,0.031000000017229003,0.031000000017229003
malformed,B,p95,5,0.0409999999974386,0.008215838354288258,0.030798689297857187,0.05120131069702001
malformed,B,p99,5,0.04399999999912665,0.006708203928366919,0.035670664688664366,0.05232933530958893
malformed,B,success_p95,5,0.040549999997892605,0.007858912130528712,0.030791871740368244,0.050308128255416966
malformed,B,scheduler_lag_p95,5,0.014666666675280802,0.0007453559960138367,0.01374118496918511,0.015592148381376493
malformed,B,recovery_seconds,0,,,,
malformed,B,retry_count,5,0.0,0.0,0.0,0.0
malformed,B,rejected_count,5,0.0,0.0,0.0,0.0
malformed,B,circuit_open_seconds,5,0.0,0.0,0.0,0.0
malformed,B,requests_during_outage,5,0.0,0.0,0.0,0.0
malformed,B,primary_calls,5,120.0,0.0,120.0,120.0
malformed,B,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
malformed,C,success_rate,5,0.6683333333333332,0.0345607355888795,0.6254205122011819,0.7112461544654846
malformed,C,primary_success_rate,5,0.6683333333333332,0.0345607355888795,0.6254205122011819,0.7112461544654846
malformed,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
malformed,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
malformed,C,fallback_accuracy,0,,,,
malformed,C,fallback_macro_f1,0,,,,
malformed,C,fallback_precision,0,,,,
malformed,C,fallback_recall,0,,,,
malformed,C,human_review_rate,5,0.0,0.0,0.0,0.0
malformed,C,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
malformed,C,p95,5,0.038000000006577245,0.00821583836265724,0.027798689296604367,0.04820131071655012
malformed,C,p99,5,0.038000000012107,0.008215838370229179,0.027798689292732326,0.04820131073148168
malformed,C,success_p95,5,0.038000000012107,0.008215838370229179,0.027798689292732326,0.04820131073148168
malformed,C,scheduler_lag_p95,5,0.01407333335183367,0.0003714835265339832,0.01361207563101065,0.014534591072656691
malformed,C,recovery_seconds,0,,,,
malformed,C,retry_count,5,0.0,0.0,0.0,0.0
malformed,C,rejected_count,5,30.0,0.0,30.0,30.0
malformed,C,circuit_open_seconds,5,1.009200000000419,0.008408329203424113,0.9987596803434821,1.0196403196573562
malformed,C,requests_during_outage,5,0.0,0.0,0.0,0.0
malformed,C,primary_calls,5,90.0,0.0,90.0,90.0
malformed,C,estimated_cost_per_request,5,0.00075,0.0,0.00075,0.00075
malformed,D,success_rate,5,0.9416666666666667,0.015590239111558109,0.9223088280384567,0.9610245052948766
malformed,D,primary_success_rate,5,0.6683333333333332,0.03248931448269652,0.6279925212138487,0.7086741454528177
malformed,D,fallback_usage_rate,5,0.33166666666666667,0.03248931448269655,0.29132585454718213,0.3720074787861512
malformed,D,fallback_success_rate,5,0.2733333333333334,0.0223606797749979,0.24556888228135537,0.3010977843853114
malformed,D,fallback_accuracy,5,0.8255555555555555,0.033929847743561045,0.7834260851478404,0.8676850259632706
malformed,D,fallback_macro_f1,5,0.8971104668751726,0.019786390590890546,0.8725424180240661,0.9216785157262791
malformed,D,fallback_precision,5,1.0,0.0,1.0,1.0
malformed,D,fallback_recall,5,0.8231196581196581,0.029628670815080305,0.7863308042539423,0.859908511985374
malformed,D,human_review_rate,5,0.058333333333333334,0.015590239111558088,0.03897549470512338,0.07769117196154329
malformed,D,p50,5,0.030999999988125006,3.878959614448864e-18,0.030999999988125002,0.03099999998812501
malformed,D,p95,5,0.0350000000034922,0.0067082039257312384,0.02667066469630255,0.04332933531068185
malformed,D,p99,5,0.04096200000727528,0.008181516974890467,0.0308033049288608,0.05112069508568977
malformed,D,success_p95,5,0.0350000000034922,0.0067082039257312384,0.02667066469630255,0.04332933531068185
malformed,D,scheduler_lag_p95,5,0.014333333356383201,0.0004714045184860995,0.01374800733718843,0.014918659375577972
malformed,D,recovery_seconds,0,,,,
malformed,D,retry_count,5,0.0,0.0,0.0,0.0
malformed,D,rejected_count,5,30.0,0.0,30.0,30.0
malformed,D,circuit_open_seconds,5,1.0030000000027939,0.006708203938746871,0.9946706646794432,1.0113293353261446
malformed,D,requests_during_outage,5,0.0,0.0,0.0,0.0
malformed,D,primary_calls,5,90.0,0.0,90.0,90.0
malformed,D,estimated_cost_per_request,5,0.00075,0.0,0.00075,0.00075
normal,A,success_rate,5,1.0,0.0,1.0,1.0
normal,A,primary_success_rate,5,1.0,0.0,1.0,1.0
normal,A,fallback_usage_rate,5,0.0,0.0,0.0,0.0
normal,A,fallback_success_rate,5,0.0,0.0,0.0,0.0
normal,A,fallback_accuracy,0,,,,
normal,A,fallback_macro_f1,0,,,,
normal,A,fallback_precision,0,,,,
normal,A,fallback_recall,0,,,,
normal,A,human_review_rate,5,0.0,0.0,0.0,0.0
normal,A,p50,5,0.031000000008497803,1.3015704495037547e-11,0.03099999999233667,0.031000000024658934
normal,A,p95,5,0.04414000000018835,0.006395154412234138,0.03619936700356325,0.052080632996813446
normal,A,p99,5,0.04700000000302661,1.5940919465677116e-11,0.04699999998323334,0.04700000002281987
normal,A,success_p95,5,0.04414000000018835,0.006395154412234138,0.03619936700356325,0.052080632996813446
normal,A,scheduler_lag_p95,5,0.014533333354241201,0.00044721359396422683,0.013978044335108504,0.015088622373373899
normal,A,recovery_seconds,0,,,,
normal,A,retry_count,5,0.0,0.0,0.0,0.0
normal,A,rejected_count,5,0.0,0.0,0.0,0.0
normal,A,circuit_open_seconds,5,0.0,0.0,0.0,0.0
normal,A,requests_during_outage,5,0.0,0.0,0.0,0.0
normal,A,primary_calls,5,120.0,0.0,120.0,120.0
normal,A,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
normal,B,success_rate,5,1.0,0.0,1.0,1.0
normal,B,primary_success_rate,5,1.0,0.0,1.0,1.0
normal,B,fallback_usage_rate,5,0.0,0.0,0.0,0.0
normal,B,fallback_success_rate,5,0.0,0.0,0.0,0.0
normal,B,fallback_accuracy,0,,,,
normal,B,fallback_macro_f1,0,,,,
normal,B,fallback_precision,0,,,,
normal,B,fallback_recall,0,,,,
normal,B,human_review_rate,5,0.0,0.0,0.0,0.0
normal,B,p50,5,0.0310000000114082,1.3015704688985713e-11,0.03099999999524707,0.031000000027569332
normal,B,p95,5,0.04100000000325941,0.008215838359601898,0.03079868929708024,0.05120131070943858
normal,B,p99,5,0.047000000007741446,1.5101023681353156e-11,0.04699999998899105,0.047000000026491844
normal,B,success_p95,5,0.04100000000325941,0.008215838359601898,0.03079868929708024,0.05120131070943858
normal,B,scheduler_lag_p95,5,0.014080000018467742,0.0005664705612919694,0.013376633916469224,0.01478336612046626
normal,B,recovery_seconds,0,,,,
normal,B,retry_count,5,0.0,0.0,0.0,0.0
normal,B,rejected_count,5,0.0,0.0,0.0,0.0
normal,B,circuit_open_seconds,5,0.0,0.0,0.0,0.0
normal,B,requests_during_outage,5,0.0,0.0,0.0,0.0
normal,B,primary_calls,5,120.0,0.0,120.0,120.0
normal,B,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
normal,C,success_rate,5,1.0,0.0,1.0,1.0
normal,C,primary_success_rate,5,1.0,0.0,1.0,1.0
normal,C,fallback_usage_rate,5,0.0,0.0,0.0,0.0
normal,C,fallback_success_rate,5,0.0,0.0,0.0,0.0
normal,C,fallback_accuracy,0,,,,
normal,C,fallback_macro_f1,0,,,,
normal,C,fallback_precision,0,,,,
normal,C,fallback_recall,0,,,,
normal,C,human_review_rate,5,0.0,0.0,0.0,0.0
normal,C,p50,5,0.031000000005587402,1.5940917565382474e-11,0.030999999985794138,0.031000000025380666
normal,C,p95,5,0.04114000000321515,0.008027951167837315,0.031171982058773674,0.05110801794765663
normal,C,p99,5,0.044000000006053405,0.006708203932239092,0.035670664690783185,0.052329335321323625
normal,C,success_p95,5,0.04114000000321515,0.008027951167837315,0.031171982058773674,0.05110801794765663
normal,C,scheduler_lag_p95,5,0.014540000009524708,0.00044372163916781286,0.013989046824946073,0.015090953194103343
normal,C,recovery_seconds,0,,,,
normal,C,retry_count,5,0.0,0.0,0.0,0.0
normal,C,rejected_count,5,0.0,0.0,0.0,0.0
normal,C,circuit_open_seconds,5,0.0,0.0,0.0,0.0
normal,C,requests_during_outage,5,0.0,0.0,0.0,0.0
normal,C,primary_calls,5,120.0,0.0,120.0,120.0
normal,C,estimated_cost_per_request,5,0.001,0.0,0.001,0.001
normal,D,success_rate,5,1.0,0.0,1.0,1.0
normal,D,primary_success_rate,5,1.0,0.0,1.0,1.0
normal,D,fallback_usage_rate,5,0.0,0.0,0.0,0.0
normal,D,fallback_success_rate,5,0.0,0.0,0.0,0.0
normal,D,fallback_accuracy,0,,,,
normal,D,fallback_macro_f1,0,,,,
normal,D,fallback_precision,0,,,,
normal,D,fallback_recall,0,,,,
normal,D,human_review_rate,5,0.0,0.0,0.0,0.0
normal,D,p50,5,0.0310000000114082,1.3015704688985713e-11,0.03099999999524707,0.031000000027569332
normal,D,p95,5,0.0411499999975783,0.008014829996614646,0.031198274139058277,0.05110172585609832
normal,D,p99,5,0.044000000006053405,0.006708203932239093,0.035670664690783185,0.052329335321323625
normal,D,success_p95,5,0.0411499999975783,0.008014829996614646,0.031198274139058277,0.05110172585609832
normal,D,scheduler_lag_p95,5,0.014266666671416,0.0006831300568127566,0.013418448673780706,0.015114884669051294
normal,D,recovery_seconds,0,,,,
normal,D,retry_count,5,0.0,0.0,0.0,0.0
normal,D,rejected_count,5,0.0,0.0,0.0,0.0
normal,D,circuit_open_seconds,5,0.0,0.0,0.0,0.0
