scenario,strategy,repeat,success_rate,primary_success_rate,fallback_usage_rate,fallback_success_rate,fallback_accuracy,fallback_macro_f1,fallback_precision,fallback_recall,human_review_rate,p50,p95,p99,success_p95,scheduler_lag_p95,recovery_seconds,retry_count,rejected_count,circuit_open_seconds,requests_during_outage,primary_calls,estimated_cost_per_request
normal,B,3,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000002677,0.0319999999926946,0.032000000006519,0.0319999999926946,0.009750000005151395,,0,0,0.0,0,120,0.001
normal,C,3,1.0,1.0,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012999999991734,,0,0,0.0,0,120,0.001
normal,A,4,1.0,1.0,0.0,0.0,,,,,0.0,0.016000000003259,0.031999999991967,0.032000000006519,0.031999999991967,0.01236666666149735,,0,0,0.0,0,120,0.001
normal,B,4,1.0,1.0,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.011999999987892002,,0,0,0.0,0,120,0.001
normal,C,4,1.0,1.0,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.011999999987892002,,0,0,0.0,0,120,0.001
normal,D,4,1.0,1.0,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012999999991734,,0,0,0.0,0,120,0.001
outage,A,0,0.65,0.65,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.031999999994149805,0.01069999999424835,0.034999999997670894,0,0,0.0,42,120,0.001
outage,B,0,0.7,0.7,0.0,0.0,,,,,0.0,0.031499999997322004,0.203000000008614,0.23480999999985205,0.08694999999861398,0.013666666655141001,0.03399999999383008,81,0,0.0,117,201,0.001675
outage,C,0,0.4666666666666667,0.4666666666666667,0.0,0.0,,,,,0.0,0.0074999999997085,0.031000000002677,0.03200000000375412,0.031999999991967,0.010749999994440446,0.7379999999917342,0,60,2.0159999999887077,4,60,0.0005
outage,D,0,0.7333333333333333,0.4583333333333333,0.5416666666666666,0.275,0.5076923076923077,0.6727918586789553,1.0,0.5072463768115942,0.26666666666666666,0.0074999999997085,0.031999999991967,0.044149999994260496,0.031999999991967,0.010666666661078001,0.7999999999970893,0,60,2.0160000000032596,5,60,0.0005
outage,B,1,0.6666666666666666,0.6666666666666666,0.0,0.0,,,,,0.0,0.031000000002677,0.202999999994062,0.218999999997322,0.03270000000629776,0.012999999991734,0.04999999999708926,82,0,0.0,122,202,0.0016833333333333333
outage,C,1,0.4666666666666667,0.4666666666666667,0.0,0.0,,,,,0.0,0.014999999999417,0.031999999991967,0.032000000006519,0.031999999995605,0.01136666667220735,0.784000000008382,0,59,2.029999999998836,5,61,0.0005083333333333333
outage,D,1,0.725,0.4666666666666667,0.5333333333333333,0.25833333333333336,0.484375,0.6527777777777777,1.0,0.48484848484848486,0.275,0.0074999999997085,0.031050000002141497,0.03200000000375412,0.031999999991967,0.012000000002444,0.7220000000030269,0,60,2.0,4,60,0.0005
outage,A,1,0.6416666666666667,0.6416666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.031999999994877404,0.011999999987892002,0.03399999999383008,0,0,0.0,43,120,0.001
outage,C,2,0.4666666666666667,0.4666666666666667,0.0,0.0,,,,,0.0,0.0074999999997085,0.0319999999926946,0.032000000006519,0.032000000006519,0.012999999991734,0.721999999988475,0,60,2.0,4,60,0.0005
outage,D,2,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.5,0.665847414234511,1.0,0.49930986887508627,0.26666666666666666,0.0074999999997085,0.031000000002677,0.031999999991967,0.031000000002677,0.011333333339037,0.7690000000089641,0,60,2.0160000000032596,4,60,0.0005
outage,A,2,0.65,0.65,0.0,0.0,,,,,0.0,0.016000000003259,0.032000000006519,0.032000000006519,0.032000000006519,0.012000000002444,0.03399999999383008,0,0,0.0,42,120,0.001
outage,B,2,0.675,0.675,0.0,0.0,,,,,0.0,0.031000000002677,0.187999999994644,0.202999999994062,0.032000000006519,0.01003333333084135,0.034999999997670894,82,0,0.0,121,202,0.0016833333333333333
outage,D,3,0.725,0.4666666666666667,0.5333333333333333,0.25833333333333336,0.484375,0.6527777777777777,1.0,0.48484848484848486,0.275,0.0074999999997085,0.031000000002677,0.031999999991967,0.031000000002677,0.01236666666149735,0.721999999988475,0,60,2.0,4,60,0.0005
outage,A,3,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.016000000003259,0.032000000006519,0.032000000006519,0.032000000006519,0.012000000002444,0.018999999994412153,0,0,0.0,41,120,0.001
outage,B,3,0.675,0.675,0.0,0.0,,,,,0.0,0.031000000002677,0.20299999999478963,0.21900000000910916,0.032000000006519,0.011416666657847446,0.018999999994412153,83,0,0.0,122,203,0.0016916666666666668
outage,C,3,0.45,0.45,0.0,0.0,,,,,0.0,0.0,0.031999999991967,0.032000000006519,0.032000000006519,0.01303333332490435,0.8309999999852149,0,61,2.062999999994645,5,59,0.0004916666666666667
outage,A,4,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.016000000003259,0.0319999999926946,0.032000000006519,0.032000000006519,0.011333333339037,0.04999999999708926,0,0,0.0,41,120,0.001
outage,B,4,0.6833333333333333,0.6833333333333333,0.0,0.0,,,,,0.0,0.031000000002677,0.18875000000843925,0.23500000000058202,0.046249999992141744,0.012000000002444,0.03399999999383008,82,0,0.0,120,202,0.0016833333333333333
outage,C,4,0.4666666666666667,0.4666666666666667,0.0,0.0,,,,,0.0,0.0074999999997085,0.031050000002141497,0.032000000006519,0.031999999995605,0.012083333321254447,0.7529999999911521,0,60,2.0,4,60,0.0005
outage,D,4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.5,0.665847414234511,1.0,0.49930986887508627,0.26666666666666666,0.0074999999997085,0.031999999991967,0.032000000006519,0.031999999991967,0.011450000005569795,0.7680000000051219,0,60,2.014999999999418,4,60,0.0005
latency,A,0,0.6416666666666667,0.6416666666666667,0.0,0.0,,,,,0.0,0.031000000002677,0.312999999994644,0.31300000000919603,0.031999999991967,0.01003333333084135,,0,0,0.0,0,120,0.001
latency,B,0,0.8166666666666667,0.8166666666666667,0.0,0.0,,,,,0.0,0.031000000002677,1.000749999999971,1.0318100000030241,0.702999999994062,0.010749999994440446,,74,0,0.0,0,194,0.0016166666666666666
latency,C,0,0.6416666666666667,0.6416666666666667,0.0,0.0,,,,,0.0,0.016000000003259,0.297000000005937,0.31200000000535505,0.032000000006519,0.010749999994440446,,0,30,1.0160000000032596,0,90,0.00075
latency,D,0,0.6583333333333333,0.325,0.675,0.3333333333333333,0.49382716049382713,0.66039081443446,1.0,0.49335232668566004,0.3416666666666667,0.0,0.297000000005937,0.31200000000535505,0.29699999999138504,0.012333333328327001,,0,68,2.0,0,52,0.00043333333333333337
latency,B,1,0.8166666666666667,0.8166666666666667,0.0,0.0,,,,,0.0,0.031000000002677,1.0,1.0441500000032826,0.6902499999967394,0.012333333328327001,,74,0,0.0,0,194,0.0016166666666666666
latency,C,1,0.65,0.65,0.0,0.0,,,,,0.0,0.016000000003259,0.297000000005937,0.312999999994644,0.03115000000107049,0.011333333324485,,0,30,1.0,0,90,0.00075
latency,D,1,0.8166666666666667,0.6416666666666667,0.35833333333333334,0.175,0.4883720930232558,0.6555555555555554,1.0,0.489010989010989,0.18333333333333332,0.016000000003259,0.297000000005937,0.31200000000259015,0.29699999999138504,0.011333333324485,,0,31,1.0310000000026776,0,89,0.0007416666666666666
latency,A,1,0.65,0.65,0.0,0.0,,,,,0.0,0.031000000002677,0.31200000000535505,0.312999999994644,0.032000000006519,0.009750000005151395,,0,0,0.0,0,120,0.001
latency,C,2,0.6416666666666667,0.6416666666666667,0.0,0.0,,,,,0.0,0.016000000003259,0.297000000005937,0.31280999999667913,0.032000000006519,0.01136666667220735,,0,31,1.0160000000032596,0,89,0.0007416666666666666
latency,D,2,0.6583333333333333,0.325,0.675,0.3333333333333333,0.49382716049382713,0.66039081443446,1.0,0.49335232668566004,0.3416666666666667,0.0,0.297000000005937,0.30915000000546566,0.297000000005937,0.012000000002444,,0,68,2.0,0,52,0.00043333333333333337
latency,A,2,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.031000000002677,0.31205000000481947,0.312999999994644,0.032000000006519,0.01070000000880035,,0,0,0.0,0,120,0.001
latency,B,2,0.8,0.8,0.0,0.0,,,,,0.0,0.031000000002677,0.9697499999972929,1.0,0.7075000000004361,0.011333333324485,,74,0,0.0,0,194,0.0016166666666666666
latency,D,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.6660818713450292,1.0,0.5,0.3333333333333333,0.0,0.297000000005937,0.31280999999667913,0.29699999999138504,0.011999999987892002,,0,67,2.0,0,53,0.00044166666666666665
latency,A,3,0.6583333333333333,0.6583333333333333,0.0,0.0,,,,,0.0,0.031000000002677,0.31200000000535505,0.312999999994644,0.0319999999934222,0.011333333324485,,0,0,0.0,0,120,0.001
latency,B,3,0.825,0.825,0.0,0.0,,,,,0.0,0.031999999991967,1.0,1.0620000000025902,0.6751000000062046,0.012000000002444,,73,0,0.0,0,193,0.0016083333333333334
latency,C,3,0.65,0.65,0.0,0.0,,,,,0.0,0.016000000003259,0.297000000005937,0.297000000005937,0.031999999991967,0.010666666661078001,,0,30,1.0,0,90,0.00075
latency,A,4,0.65,0.65,0.0,0.0,,,,,0.0,0.031000000002677,0.31200000000535505,0.312999999994644,0.032000000006519,0.011333333339037,,0,0,0.0,0,120,0.001
latency,B,4,0.8333333333333334,0.8333333333333334,0.0,0.0,,,,,0.0,0.031000000002677,0.9850000000005821,1.0158100000025292,0.7045499999941959,0.01136666667220735,,72,0,0.0,0,192,0.0016
latency,C,4,0.65,0.65,0.0,0.0,,,,,0.0,0.016000000003259,0.297000000005937,0.31280999999667913,0.032000000006519,0.010666666661078001,,0,30,1.0,0,90,0.00075
latency,D,4,0.6583333333333333,0.325,0.675,0.3333333333333333,0.49382716049382713,0.66039081443446,1.0,0.49335232668566004,0.3416666666666667,0.0,0.297000000005937,0.3099599999967897,0.2969999999928402,0.011416666657847446,,0,68,2.0,0,52,0.00043333333333333337
error10,A,0,0.925,0.925,0.0,0.0,,,,,0.0,0.030999999988125002,0.031999999991967,0.032000000006519,0.031999999991967,0.011416666672399446,,0,0,0.0,0,120,0.001
error10,B,0,1.0,1.0,0.0,0.0,,,,,0.0,0.030999999995401,0.04780000000537231,0.10310999999899614,0.04780000000537231,0.013666666655141001,,10,0,0.0,0,130,0.0010833333333333333
error10,C,0,0.925,0.925,0.0,0.0,,,,,0.0,0.030999999988125002,0.031999999991967,0.032000000006519,0.031999999991967,0.012000000002444,,0,0,0.0,0,120,0.001
error10,D,0,0.9583333333333334,0.925,0.075,0.03333333333333333,0.4444444444444444,0.611111111111111,1.0,0.4444444444444444,0.041666666666666664,0.016000000003259,0.031999999991967,0.03200000000375412,0.031999999991967,0.010666666661078001,,0,0,0.0,0,120,0.001
error10,B,1,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000002677,0.06200000000535501,0.07515000000595974,0.06200000000535501,0.011333333324485,,13,0,0.0,0,133,0.0011083333333333333
error10,C,1,0.8916666666666667,0.8916666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012000000002444,,0,0,0.0,0,120,0.001
error10,D,1,0.95,0.8916666666666667,0.10833333333333334,0.058333333333333334,0.5384615384615384,0.7818181818181819,1.0,0.6805555555555555,0.05,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012083333335806445,,0,0,0.0,0,120,0.001
error10,A,1,0.8916666666666667,0.8916666666666667,0.0,0.0,,,,,0.0,0.030999999995401,0.032000000006519,0.032000000006519,0.032000000006519,0.012999999991734,,0,0,0.0,0,120,0.001
error10,C,2,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.031000000002677,0.0319999999926946,0.032000000006519,0.032000000002881,0.012000000002444,,0,0,0.0,0,120,0.001
error10,D,2,0.9416666666666667,0.8833333333333333,0.11666666666666667,0.058333333333333334,0.5,0.6666666666666666,1.0,0.5,0.058333333333333334,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.011333333339037,,0,0,0.0,0,120,0.001
error10,A,2,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.011333333339037,,0,0,0.0,0,120,0.001
error10,B,2,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000002677,0.077999999994062,0.10677000000199754,0.077999999994062,0.011333333339037,,15,0,0.0,0,135,0.0011250000000000001
error10,D,3,0.825,0.6166666666666667,0.38333333333333336,0.20833333333333334,0.5434782608695652,0.7046464646464646,1.0,0.5446428571428571,0.175,0.015999999988707003,0.0319999999926946,0.032000000006519,0.032000000006519,0.012000000002444,,0,36,1.2200000000011642,0,84,0.0007
error10,A,3,0.9,0.9,0.0,0.0,,,,,0.0,0.030999999995401,0.032000000006519,0.032000000006519,0.032000000006519,0.01070000000880035,,0,0,0.0,0,120,0.001
error10,B,3,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000002677,0.06374999999461486,0.1320700000021311,0.06374999999461486,0.009750000005151395,,14,0,0.0,0,134,0.0011166666666666666
error10,C,3,0.6166666666666667,0.6166666666666667,0.0,0.0,,,,,0.0,0.016000000003259,0.031999999991967,0.032000000006519,0.032000000006519,0.012000000002444,,0,36,1.2179999999934807,0,84,0.0007
error10,A,4,0.8416666666666667,0.8416666666666667,0.0,0.0,,,,,0.0,0.031000000002677,0.032000000006519,0.032000000006519,0.032000000006519,0.01236666666149735,,0,0,0.0,0,120,0.001
error10,B,4,1.0,1.0,0.0,0.0,,,,,0.0,0.031000000002677,0.07800000000861401,0.14726000000227907,0.07800000000861401,0.013666666655141001,,23,0,0.0,0,143,0.0011916666666666668
error10,C,4,0.8416666666666667,0.8416666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.01136666667220735,,0,0,0.0,0,120,0.001
error10,D,4,0.95,0.8416666666666667,0.15833333333333333,0.10833333333333334,0.6842105263157895,0.8087912087912089,1.0,0.6805555555555555,0.05,0.030999999988125002,0.0319999999926946,0.032000000006519,0.0319999999970602,0.011416666672399446,,0,0,0.0,0,120,0.001
error30,A,0,0.75,0.75,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012000000002444,,0,0,0.0,0,120,0.001
error30,B,0,0.9666666666666667,0.9666666666666667,0.0,0.0,,,,,0.0,0.031000000002677,0.14100000000325902,0.17181000000520705,0.11699999999836977,0.011333333324485,,41,0,0.0,0,161,0.0013416666666666668
error30,C,0,0.75,0.75,0.0,0.0,,,,,0.0,0.031000000002677,0.032000000006519,0.032000000006519,0.032000000006519,0.010666666675630002,,0,0,0.0,0,120,0.001
error30,D,0,0.8666666666666667,0.75,0.25,0.11666666666666667,0.4666666666666667,0.6308985132514544,1.0,0.4632996632996633,0.13333333333333333,0.016000000003259,0.032000000006519,0.032000000006519,0.0320000000043362,0.012000000002444,,0,0,0.0,0,120,0.001
error30,B,1,0.9916666666666667,0.9916666666666667,0.0,0.0,,,,,0.0,0.031000000002677,0.14175000000322988,0.20015000000595976,0.1266000000003258,0.011333333324485,,39,0,0.0,0,159,0.001325
error30,C,1,0.75,0.75,0.0,0.0,,,,,0.0,0.030999999995401,0.032000000006519,0.032000000006519,0.032000000006519,0.011999999987892002,,0,0,0.0,0,120,0.001
error30,D,1,0.925,0.75,0.25,0.175,0.7,0.8248803827751198,1.0,0.7126984126984127,0.075,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012999999991734,,0,0,0.0,0,120,0.001
error30,A,1,0.75,0.75,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.011333333324485,,0,0,0.0,0,120,0.001
error30,C,2,0.3416666666666667,0.3416666666666667,0.0,0.0,,,,,0.0,0.014999999999417,0.031999999991967,0.032000000006519,0.032000000006519,0.010066666664739297,,0,51,1.7039999999979045,0,69,0.0005750000000000001
error30,D,2,0.6916666666666667,0.35,0.65,0.3416666666666667,0.5256410256410257,0.691576768006974,1.0,0.5296478105033505,0.30833333333333335,0.015999999988707003,0.031000000002677,0.031999999991967,0.031000000002677,0.012000000002444,,0,51,1.6720000000059372,0,69,0.0005750000000000001
error30,A,2,0.6833333333333333,0.6833333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012000000002444,,0,0,0.0,0,120,0.001
error30,B,2,0.9666666666666667,0.9666666666666667,0.0,0.0,,,,,0.0,0.031000000002677,0.1257999999994353,0.17199999999138502,0.11000000000058201,0.012333333328327001,,48,0,0.0,0,168,0.0014
error30,D,3,0.5833333333333334,0.18333333333333332,0.8166666666666667,0.4,0.4897959183673469,0.6576650300054556,1.0,0.49019777265745007,0.4166666666666667,0.0,0.031050000002141497,0.032000000006519,0.032000000006519,0.012000000002444,,0,84,2.812999999994645,0,36,0.00030000000000000003
error30,A,3,0.6916666666666667,0.6916666666666667,0.0,0.0,,,,,0.0,0.023499999995692,0.032000000006519,0.032000000006519,0.032000000006519,0.011999999987892002,,0,0,0.0,0,120,0.001
error30,B,3,0.975,0.975,0.0,0.0,,,,,0.0,0.031000000002677,0.15755000000281083,0.203000000008614,0.15600000000267703,0.011416666657847446,,50,0,0.0,0,170,0.0014166666666666668
error30,C,3,0.2,0.2,0.0,0.0,,,,,0.0,0.0,0.031000000002677,0.031000000002677,0.031000000002677,0.009750000005150446,,0,83,2.811999999990803,0,37,0.0003083333333333333
error30,A,4,0.6416666666666667,0.6416666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.031999999991967,0.032000000006519,0.031999999991967,0.013033333325631948,,0,0,0.0,0,120,0.001
error30,B,4,0.9583333333333334,0.9583333333333334,0.0,0.0,,,,,0.0,0.031000000002677,0.14099999998870702,0.17199999999138502,0.11380000000790436,0.011416666657847446,,55,0,0.0,0,175,0.0014583333333333334
error30,C,4,0.3333333333333333,0.3333333333333333,0.0,0.0,,,,,0.0,0.014999999999417,0.0319999999926946,0.032000000006519,0.032000000006519,0.01136666667220735,,0,58,1.937999999980093,0,62,0.0005166666666666667
error30,D,4,0.675,0.3333333333333333,0.6666666666666666,0.3416666666666667,0.5125,0.6760037348272642,1.0,0.5112721417069244,0.325,0.014999999999417,0.031050000002141497,0.032000000006519,0.031999999991967,0.012000000002444,,0,57,1.9220000000059372,0,63,0.000525
error50,A,0,0.5166666666666667,0.5166666666666667,0.0,0.0,,,,,0.0,0.031000000002677,0.032000000006519,0.032000000006519,0.032000000006519,0.012999999991734,,0,0,0.0,0,120,0.001
error50,B,0,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.032000000006519,0.17275000000590787,0.21595999999946752,0.1545000000027351,0.01069999999424835,,89,0,0.0,0,209,0.0017416666666666665
error50,C,0,0.175,0.175,0.0,0.0,,,,,0.0,0.0,0.031999999991967,0.032000000006519,0.032000000006519,0.011333333324485,,0,80,2.687000000005355,0,40,0.0003333333333333333
error50,D,0,0.5833333333333334,0.16666666666666666,0.8333333333333334,0.4166666666666667,0.5,0.6666666666666666,1.0,0.5,0.4166666666666667,0.0,0.031999999991967,0.032000000006519,0.031999999991967,0.012000000002444,,0,81,2.686999999990803,0,39,0.000325
error50,B,1,0.85,0.85,0.0,0.0,,,,,0.0,0.039499999998952,0.20299999999478963,0.20380999999993893,0.15600000000267703,0.011366666658382948,,94,0,0.0,0,214,0.0017833333333333334
error50,C,1,0.275,0.275,0.0,0.0,,,,,0.0,0.0074999999997085,0.031000000002677,0.031999999991967,0.031000000002677,0.011416666672399446,,0,60,2.0469999999913853,0,60,0.0005
error50,D,1,0.6583333333333333,0.275,0.725,0.38333333333333336,0.5287356321839081,0.6909992504180361,1.0,0.528395061728395,0.3416666666666667,0.0074999999997085,0.031000000002677,0.032000000006519,0.031000000002677,0.011416666657847446,,0,60,2.0309999999881256,0,60,0.0005
error50,A,1,0.5083333333333333,0.5083333333333333,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.032000000006519,0.012999999991734,,0,0,0.0,0,120,0.001
error50,C,2,0.175,0.175,0.0,0.0,,,,,0.0,0.0,0.031000000002677,0.031999999991967,0.031000000002677,0.012999999991734,,0,81,2.688000000009197,0,39,0.000325
error50,D,2,0.5916666666666667,0.18333333333333332,0.8166666666666667,0.4083333333333333,0.5,0.6658476099469888,1.0,0.4993770724321009,0.4083333333333333,0.0,0.031000000002677,0.031999999991967,0.031000000002677,0.013666666669693002,,0,79,2.686999999990803,0,41,0.00034166666666666666
error50,A,2,0.5166666666666667,0.5166666666666667,0.0,0.0,,,,,0.0,0.030999999988125002,0.032000000006519,0.032000000006519,0.031999999991967,0.01069999999424835,,0,0,0.0,0,120,0.001
error50,B,2,0.8583333333333333,0.8583333333333333,0.0,0.0,,,,,0.0,0.032000000006519,0.17200000000593701,0.20300000000584914,0.125,0.01136666667220735,,89,0,0.0,0,209,0.0017416666666666665
error50,D,3,0.575,0.15,0.85,0.425,0.5,0.6665759637188208,1.0,0.5,0.425,0.0,0.031050000002141497,0.031999999991967,0.031999999991967,0.011333333339037,,0,85,2.8289999999979045,0,35,0.0002916666666666667
error50,A,3,0.5,0.5,0.0,0.0,,,,,0.0,0.030999999988125002,0.031999999991967,0.032000000006519,0.031999999991967,0.012999999991734,,0,0,0.0,0,120,0.001
error50,B,3,0.8833333333333333,0.8833333333333333,0.0,0.0,,,,,0.0,0.046999999998661,0.17200000000593701,0.21596000000848978,0.1567500000055585,0.01136666665765535,,86,0,0.0,0,206,0.001716666666666667
error50,C,3,0.15,0.15,0.0,0.0,,,,,0.0,0.0,0.031000000002677,0.031999999991967,0.0311500000010705,0.011999999987892002,,0,85,2.8580000000074506,0,35,0.0002916666666666667
error50,A,4,0.425,0.425,0.0,0.0,,,,,0.0,0.031000000002677,0.032000000006519,0.032000000006519,0.032000000006519,0.011333333324485,,0,0,0.0,0,120,0.001
error50,B,4,0.875,0.875,0.0,0.0,,,,,0.0,0.06249999999999951,0.17199999999211263,0.202999999994062,0.16899999999150137,0.011333333324485,,99,0,0.0,0,219,0.001825
error50,C,4,0.1,0.1,0.0,0.0,,,,,0.0,0.0,0.031999999991967,0.032000000006519,0.032000000006519,0.011366666658382948,,0,90,3.014999999999418,0,30,0.00025
error50,D,4,0.5666666666666667,0.10833333333333334,0.8916666666666667,0.4583333333333333,0.514018691588785,0.678940346864875,1.0,0.5140211640211639,0.43333333333333335,0.0,0.031000000002677,0.032000000006519,0.031000000002677,0.01136666667220735,,0,90,3.014999999999418,0,30,0.00025
